Modelo,Pooling,out_emb_size,Nhid,STS12,STS13,STS14,STS15,STS16
deberta-base,MAX-NS_SUMALL,torch.Size([768]),0,"{'pearson': {'mean': np.float64(0.5003533851277531), 'wmean': np.float64(0.48768754792892693)}, 'spearman': {'mean': np.float64(0.5144655061270136), 'wmean': np.float64(0.5071221374753795)}}","{'pearson': {'mean': np.float64(0.4100468796921863), 'wmean': np.float64(0.4940612918381303)}, 'spearman': {'mean': np.float64(0.40932415457819954), 'wmean': np.float64(0.4894851807763756)}}","{'pearson': {'mean': np.float64(0.5526979011298282), 'wmean': np.float64(0.5574963376865203)}, 'spearman': {'mean': np.float64(0.549703846371237), 'wmean': np.float64(0.5566636751631755)}}","{'pearson': {'mean': np.float64(0.6073741548984964), 'wmean': np.float64(0.6306820046226619)}, 'spearman': {'mean': np.float64(0.6193839548035086), 'wmean': np.float64(0.6407070794563129)}}","{'pearson': {'mean': np.float64(0.5224932802937767), 'wmean': np.float64(0.5319954619982871)}, 'spearman': {'mean': np.float64(0.5431657640324994), 'wmean': np.float64(0.5537830526127783)}}"
deberta-base,CLS+AVG_SUMALL,torch.Size([1536]),0,"{'pearson': {'mean': np.float64(0.5237315560489408), 'wmean': np.float64(0.5133001681097858)}, 'spearman': {'mean': np.float64(0.5334013021929932), 'wmean': np.float64(0.5279312591344744)}}","{'pearson': {'mean': np.float64(0.4792301137417691), 'wmean': np.float64(0.5251927687886925)}, 'spearman': {'mean': np.float64(0.4895029674102927), 'wmean': np.float64(0.5303559017845787)}}","{'pearson': {'mean': np.float64(0.5656994906968619), 'wmean': np.float64(0.5751131192300744)}, 'spearman': {'mean': np.float64(0.5587768247793664), 'wmean': np.float64(0.5679119747205637)}}","{'pearson': {'mean': np.float64(0.6537950457459439), 'wmean': np.float64(0.6637559407477409)}, 'spearman': {'mean': np.float64(0.6654559891627009), 'wmean': np.float64(0.6739465244610178)}}","{'pearson': {'mean': np.float64(0.5910698223796553), 'wmean': np.float64(0.599223467505344)}, 'spearman': {'mean': np.float64(0.6093077526432117), 'wmean': np.float64(0.6185744798752282)}}"
deberta-base,CLS+SUM_SUMALL,torch.Size([1536]),0,"{'pearson': {'mean': np.float64(0.5235345718809279), 'wmean': np.float64(0.5135821718828323)}, 'spearman': {'mean': np.float64(0.5333531746606134), 'wmean': np.float64(0.5286469113887821)}}","{'pearson': {'mean': np.float64(0.48243044993426515), 'wmean': np.float64(0.5308643139736908)}, 'spearman': {'mean': np.float64(0.49298644256923296), 'wmean': np.float64(0.5367326732353114)}}","{'pearson': {'mean': np.float64(0.5671416176626128), 'wmean': np.float64(0.5763847944257718)}, 'spearman': {'mean': np.float64(0.5596658102094277), 'wmean': np.float64(0.568827918833135)}}","{'pearson': {'mean': np.float64(0.6504439225512293), 'wmean': np.float64(0.6608130681910983)}, 'spearman': {'mean': np.float64(0.6631001017017072), 'wmean': np.float64(0.6718527714553784)}}","{'pearson': {'mean': np.float64(0.5886782643131387), 'wmean': np.float64(0.5966527141377438)}, 'spearman': {'mean': np.float64(0.6095259685744495), 'wmean': np.float64(0.6185947725849898)}}"
deberta-base,CLS+MAX_SUMALL,torch.Size([1536]),0,"{'pearson': {'mean': np.float64(0.5029524722454426), 'wmean': np.float64(0.4900322442169097)}, 'spearman': {'mean': np.float64(0.5164299007192574), 'wmean': np.float64(0.5089627092437636)}}","{'pearson': {'mean': np.float64(0.4097075982801098), 'wmean': np.float64(0.492594773531902)}, 'spearman': {'mean': np.float64(0.410728444321486), 'wmean': np.float64(0.48871162880193)}}","{'pearson': {'mean': np.float64(0.5532951330403897), 'wmean': np.float64(0.5581081796094435)}, 'spearman': {'mean': np.float64(0.5501461511791671), 'wmean': np.float64(0.5571928739862757)}}","{'pearson': {'mean': np.float64(0.6108896764696544), 'wmean': np.float64(0.6334847333985977)}, 'spearman': {'mean': np.float64(0.6218555351646364), 'wmean': np.float64(0.6426859861880255)}}","{'pearson': {'mean': np.float64(0.5284595465453912), 'wmean': np.float64(0.5382465153094703)}, 'spearman': {'mean': np.float64(0.546997744378819), 'wmean': np.float64(0.5577690385532849)}}"
deberta-base,CLS+AVG-NS_SUMALL,torch.Size([1536]),0,"{'pearson': {'mean': np.float64(0.5225361055377388), 'wmean': np.float64(0.512258048012852)}, 'spearman': {'mean': np.float64(0.5307370023583736), 'wmean': np.float64(0.5255588973594219)}}","{'pearson': {'mean': np.float64(0.48421238766022423), 'wmean': np.float64(0.530101286219439)}, 'spearman': {'mean': np.float64(0.49326397688606205), 'wmean': np.float64(0.5348430138878009)}}","{'pearson': {'mean': np.float64(0.5669022319526239), 'wmean': np.float64(0.5760152528925728)}, 'spearman': {'mean': np.float64(0.5599962096595944), 'wmean': np.float64(0.5689110972751097)}}","{'pearson': {'mean': np.float64(0.6506187296671698), 'wmean': np.float64(0.6613215669622211)}, 'spearman': {'mean': np.float64(0.6637139480867841), 'wmean': np.float64(0.6726308809649886)}}","{'pearson': {'mean': np.float64(0.5851060336615159), 'wmean': np.float64(0.5929771869943973)}, 'spearman': {'mean': np.float64(0.6078050422496737), 'wmean': np.float64(0.6168265992104921)}}"
deberta-base,CLS+SUM-NS_SUMALL,torch.Size([1536]),0,"{'pearson': {'mean': np.float64(0.5243287194779216), 'wmean': np.float64(0.514779397846907)}, 'spearman': {'mean': np.float64(0.533011625178945), 'wmean': np.float64(0.5283869484647887)}}","{'pearson': {'mean': np.float64(0.4869002691762618), 'wmean': np.float64(0.5338442624576483)}, 'spearman': {'mean': np.float64(0.4951283640891808), 'wmean': np.float64(0.5390122075190278)}}","{'pearson': {'mean': np.float64(0.5688234605895218), 'wmean': np.float64(0.5781761266035023)}, 'spearman': {'mean': np.float64(0.5614054744991113), 'wmean': np.float64(0.5706273351419269)}}","{'pearson': {'mean': np.float64(0.6510782158412252), 'wmean': np.float64(0.6614471977281348)}, 'spearman': {'mean': np.float64(0.6641772254071748), 'wmean': np.float64(0.6728341281089597)}}","{'pearson': {'mean': np.float64(0.5884161503986152), 'wmean': np.float64(0.5963286211356601)}, 'spearman': {'mean': np.float64(0.609812479651507), 'wmean': np.float64(0.6188628990498851)}}"
deberta-base,CLS+MAX-NS_SUMALL,torch.Size([1536]),0,"{'pearson': {'mean': np.float64(0.5027995159057539), 'wmean': np.float64(0.4898623031709435)}, 'spearman': {'mean': np.float64(0.5161907303816173), 'wmean': np.float64(0.5087956403596863)}}","{'pearson': {'mean': np.float64(0.4098031086435923), 'wmean': np.float64(0.4926668887321677)}, 'spearman': {'mean': np.float64(0.4105791457894327), 'wmean': np.float64(0.48864324976992124)}}","{'pearson': {'mean': np.float64(0.5531920441466741), 'wmean': np.float64(0.5580070347973617)}, 'spearman': {'mean': np.float64(0.5501387839835179), 'wmean': np.float64(0.5571639097260251)}}","{'pearson': {'mean': np.float64(0.6107465864074353), 'wmean': np.float64(0.6333722829657498)}, 'spearman': {'mean': np.float64(0.6217618270925498), 'wmean': np.float64(0.6426190275423568)}}","{'pearson': {'mean': np.float64(0.5280513313216242), 'wmean': np.float64(0.5378287310354812)}, 'spearman': {'mean': np.float64(0.5466982997616536), 'wmean': np.float64(0.5574760892162927)}}"
deberta-base,DY3_SUMALL,torch.Size([2304]),0,"{'pearson': {'mean': np.float64(0.40400647806260553), 'wmean': np.float64(0.36894383035905204)}, 'spearman': {'mean': np.float64(0.4403192473024597), 'wmean': np.float64(0.4060381211315938)}}","{'pearson': {'mean': np.float64(0.20430739035446255), 'wmean': np.float64(0.23060463565854325)}, 'spearman': {'mean': np.float64(0.21268692425858002), 'wmean': np.float64(0.24258326500426006)}}","{'pearson': {'mean': np.float64(0.37396996893344064), 'wmean': np.float64(0.39795805342915863)}, 'spearman': {'mean': np.float64(0.40023950585894247), 'wmean': np.float64(0.417388399642285)}}","{'pearson': {'mean': np.float64(0.49929836274574313), 'wmean': np.float64(0.5258217419236709)}, 'spearman': {'mean': np.float64(0.5214523703445504), 'wmean': np.float64(0.54335338101147)}}","{'pearson': {'mean': np.float64(0.3128791123247462), 'wmean': np.float64(0.3230155465816131)}, 'spearman': {'mean': np.float64(0.3420458665911892), 'wmean': np.float64(0.35347871830291394)}}"
deberta-base,DY3-NS_SUMALL,torch.Size([2304]),0,"{'pearson': {'mean': np.float64(0.4484118393767356), 'wmean': np.float64(0.4234508636392316)}, 'spearman': {'mean': np.float64(0.5067037040011333), 'wmean': np.float64(0.4803530142662048)}}","{'pearson': {'mean': np.float64(0.22807953194731942), 'wmean': np.float64(0.2714794654481746)}, 'spearman': {'mean': np.float64(0.2309617740669824), 'wmean': np.float64(0.2798627802871266)}}","{'pearson': {'mean': np.float64(0.391717850569705), 'wmean': np.float64(0.42118267836929046)}, 'spearman': {'mean': np.float64(0.41826266680030644), 'wmean': np.float64(0.43979039913707746)}}","{'pearson': {'mean': np.float64(0.4888844003854489), 'wmean': np.float64(0.511251719531815)}, 'spearman': {'mean': np.float64(0.5100946648484801), 'wmean': np.float64(0.5283129139171963)}}","{'pearson': {'mean': np.float64(0.3803376113746085), 'wmean': np.float64(0.394106638778256)}, 'spearman': {'mean': np.float64(0.4093784546620995), 'wmean': np.float64(0.4245157617011737)}}"
deberta-base,DY5_SUMALL,torch.Size([3840]),0,"{'pearson': {'mean': np.float64(0.32560417240388334), 'wmean': np.float64(0.2769982022443726)}, 'spearman': {'mean': np.float64(0.3792782241900839), 'wmean': np.float64(0.32685834126251834)}}","{'pearson': {'mean': np.float64(0.2562927309802841), 'wmean': np.float64(0.3117431365209883)}, 'spearman': {'mean': np.float64(0.23963380618867258), 'wmean': np.float64(0.2985264530766743)}}","{'pearson': {'mean': np.float64(0.344186185341786), 'wmean': np.float64(0.37220391824730253)}, 'spearman': {'mean': np.float64(0.3377879146884357), 'wmean': np.float64(0.3602602573163447)}}","{'pearson': {'mean': np.float64(0.41850376376065473), 'wmean': np.float64(0.43551103906309835)}, 'spearman': {'mean': np.float64(0.4219488517353226), 'wmean': np.float64(0.4363839698180699)}}","{'pearson': {'mean': np.float64(0.21106674439479275), 'wmean': np.float64(0.21096000187693134)}, 'spearman': {'mean': np.float64(0.22494431170803386), 'wmean': np.float64(0.2261859334560451)}}"
deberta-base,DY5-NS_SUMALL,torch.Size([3840]),0,"{'pearson': {'mean': np.float64(0.4321938631844134), 'wmean': np.float64(0.4198059746035663)}, 'spearman': {'mean': np.float64(0.4486698707772043), 'wmean': np.float64(0.4369292922602736)}}","{'pearson': {'mean': np.float64(0.13444069571909645), 'wmean': np.float64(0.16047737654439845)}, 'spearman': {'mean': np.float64(0.1174745289051131), 'wmean': np.float64(0.14697716986594292)}}","{'pearson': {'mean': np.float64(0.30513227620448197), 'wmean': np.float64(0.32187291544634317)}, 'spearman': {'mean': np.float64(0.3185269169551382), 'wmean': np.float64(0.3335095520918245)}}","{'pearson': {'mean': np.float64(0.42160118457305495), 'wmean': np.float64(0.4396003117240614)}, 'spearman': {'mean': np.float64(0.4254566142485475), 'wmean': np.float64(0.4420914768598577)}}","{'pearson': {'mean': np.float64(0.3350457805783477), 'wmean': np.float64(0.3436035000341968)}, 'spearman': {'mean': np.float64(0.3349700880655252), 'wmean': np.float64(0.34447306828075425)}}"
deberta-base,CLS_AVGALL,torch.Size([768]),0,"{'pearson': {'mean': np.float64(0.1973613062600455), 'wmean': np.float64(0.18905614123763248)}, 'spearman': {'mean': np.float64(0.335295063951436), 'wmean': np.float64(0.31110315812694306)}}","{'pearson': {'mean': np.float64(0.09157729624171333), 'wmean': np.float64(0.08479687717294168)}, 'spearman': {'mean': np.float64(0.12548289142020627), 'wmean': np.float64(0.13152592144332237)}}","{'pearson': {'mean': np.float64(0.1256594921160222), 'wmean': np.float64(0.10638740501512758)}, 'spearman': {'mean': np.float64(0.18789296242946849), 'wmean': np.float64(0.17326864177604304)}}","{'pearson': {'mean': np.float64(0.23621773353279735), 'wmean': np.float64(0.2373138294788623)}, 'spearman': {'mean': np.float64(0.30881973342191565), 'wmean': np.float64(0.3233289315770007)}}","{'pearson': {'mean': np.float64(0.19722618045566012), 'wmean': np.float64(0.20217223216358812)}, 'spearman': {'mean': np.float64(0.2787306195293067), 'wmean': np.float64(0.28558458448231305)}}"
deberta-base,AVG_AVGALL,torch.Size([768]),0,"{'pearson': {'mean': np.float64(0.523500677252893), 'wmean': np.float64(0.5136264070014518)}, 'spearman': {'mean': np.float64(0.5331655764320686), 'wmean': np.float64(0.5284826845303322)}}","{'pearson': {'mean': np.float64(0.48357220385090666), 'wmean': np.float64(0.5318846390525994)}, 'spearman': {'mean': np.float64(0.49363505112634004), 'wmean': np.float64(0.537553302934671)}}","{'pearson': {'mean': np.float64(0.5675839795068368), 'wmean': np.float64(0.5768258562160837)}, 'spearman': {'mean': np.float64(0.5602748814521052), 'wmean': np.float64(0.5693889718004812)}}","{'pearson': {'mean': np.float64(0.6502256253283535), 'wmean': np.float64(0.660667337769436)}, 'spearman': {'mean': np.float64(0.6631130973218708), 'wmean': np.float64(0.6719031006971842)}}","{'pearson': {'mean': np.float64(0.588135093226116), 'wmean': np.float64(0.5960667900226091)}, 'spearman': {'mean': np.float64(0.6094842040097597), 'wmean': np.float64(0.6185253190356313)}}"
deberta-base,SUM_AVGALL,torch.Size([768]),0,"{'pearson': {'mean': np.float64(0.5235007207095957), 'wmean': np.float64(0.5136264546358916)}, 'spearman': {'mean': np.float64(0.5329894033790579), 'wmean': np.float64(0.528361537681812)}}","{'pearson': {'mean': np.float64(0.48357225555375966), 'wmean': np.float64(0.5318846840083343)}, 'spearman': {'mean': np.float64(0.49363422115511774), 'wmean': np.float64(0.5375520579778377)}}","{'pearson': {'mean': np.float64(0.5675839288261453), 'wmean': np.float64(0.5768258153293377)}, 'spearman': {'mean': np.float64(0.5602757114692566), 'wmean': np.float64(0.5693899897676661)}}","{'pearson': {'mean': np.float64(0.6502256208150821), 'wmean': np.float64(0.6606673296381712)}, 'spearman': {'mean': np.float64(0.6631152949334863), 'wmean': np.float64(0.6719043858173025)}}","{'pearson': {'mean': np.float64(0.5881351156848396), 'wmean': np.float64(0.5960668076680765)}, 'spearman': {'mean': np.float64(0.6094842040097597), 'wmean': np.float64(0.6185253190356313)}}"
deberta-base,MAX_AVGALL,torch.Size([768]),0,"{'pearson': {'mean': np.float64(0.5005270013647054), 'wmean': np.float64(0.48787856028001014)}, 'spearman': {'mean': np.float64(0.5144189717502374), 'wmean': np.float64(0.5071170456240464)}}","{'pearson': {'mean': np.float64(0.4099467177664105), 'wmean': np.float64(0.4939930389051464)}, 'spearman': {'mean': np.float64(0.4093751382755093), 'wmean': np.float64(0.48952255170430076)}}","{'pearson': {'mean': np.float64(0.5528093667918046), 'wmean': np.float64(0.5576054577689697)}, 'spearman': {'mean': np.float64(0.5497252077442684), 'wmean': np.float64(0.5567065073809327)}}","{'pearson': {'mean': np.float64(0.607523658866291), 'wmean': np.float64(0.6308014619787244)}, 'spearman': {'mean': np.float64(0.6194449482958315), 'wmean': np.float64(0.6407408575693485)}}","{'pearson': {'mean': np.float64(0.5229279815430532), 'wmean': np.float64(0.5324404888836913)}, 'spearman': {'mean': np.float64(0.5434363492312106), 'wmean': np.float64(0.5540543741479254)}}"
deberta-base,AVG-NS_AVGALL,torch.Size([768]),0,"{'pearson': {'mean': np.float64(0.5243225142715134), 'wmean': np.float64(0.5148640323494885)}, 'spearman': {'mean': np.float64(0.532962469609484), 'wmean': np.float64(0.5282747987829103)}}","{'pearson': {'mean': np.float64(0.48800816199460156), 'wmean': np.float64(0.5348330842679343)}, 'spearman': {'mean': np.float64(0.49627206636072446), 'wmean': np.float64(0.5400176211530849)}}","{'pearson': {'mean': np.float64(0.5692439618660469), 'wmean': np.float64(0.5785928018890131)}, 'spearman': {'mean': np.float64(0.5618296368419708), 'wmean': np.float64(0.5710641578381824)}}","{'pearson': {'mean': np.float64(0.6508333311649915), 'wmean': np.float64(0.6612717611467638)}, 'spearman': {'mean': np.float64(0.6641374729851833), 'wmean': np.float64(0.6728284541263228)}}","{'pearson': {'mean': np.float64(0.5877737417943897), 'wmean': np.float64(0.5956398741581844)}, 'spearman': {'mean': np.float64(0.6094017709684676), 'wmean': np.float64(0.6184214252575123)}}"
deberta-base,SUM-NS_AVGALL,torch.Size([768]),0,"{'pearson': {'mean': np.float64(0.5243225736952087), 'wmean': np.float64(0.5148640694796847)}, 'spearman': {'mean': np.float64(0.5328601698351024), 'wmean': np.float64(0.5282091725616739)}}","{'pearson': {'mean': np.float64(0.488008195912792), 'wmean': np.float64(0.534833136945195)}, 'spearman': {'mean': np.float64(0.49627172716867385), 'wmean': np.float64(0.5400170619253322)}}","{'pearson': {'mean': np.float64(0.5692439972286829), 'wmean': np.float64(0.5785928293112944)}, 'spearman': {'mean': np.float64(0.5618305404679294), 'wmean': np.float64(0.5710648072698417)}}","{'pearson': {'mean': np.float64(0.6508333178240666), 'wmean': np.float64(0.6612717460093946)}, 'spearman': {'mean': np.float64(0.6641362771568267), 'wmean': np.float64(0.6728269593408768)}}","{'pearson': {'mean': np.float64(0.5877736551762485), 'wmean': np.float64(0.5956397958822486)}, 'spearman': {'mean': np.float64(0.6094017461157643), 'wmean': np.float64(0.6184213991684603)}}"
deberta-base,MAX-NS_AVGALL,torch.Size([768]),0,"{'pearson': {'mean': np.float64(0.5003534169611425), 'wmean': np.float64(0.4876875430233411)}, 'spearman': {'mean': np.float64(0.514419514755186), 'wmean': np.float64(0.5070958416842313)}}","{'pearson': {'mean': np.float64(0.4100468808042894), 'wmean': np.float64(0.4940613701832655)}, 'spearman': {'mean': np.float64(0.4093233231796593), 'wmean': np.float64(0.48948393367856535)}}","{'pearson': {'mean': np.float64(0.5526979239759569), 'wmean': np.float64(0.557496336460554)}, 'spearman': {'mean': np.float64(0.5497036377593236), 'wmean': np.float64(0.5566631111225646)}}","{'pearson': {'mean': np.float64(0.6073742136427247), 'wmean': np.float64(0.6306820200162055)}, 'spearman': {'mean': np.float64(0.6193839022175176), 'wmean': np.float64(0.640707013723824)}}","{'pearson': {'mean': np.float64(0.5224933954405291), 'wmean': np.float64(0.5319955726711851)}, 'spearman': {'mean': np.float64(0.5431657640324994), 'wmean': np.float64(0.5537830526127783)}}"
